"Time","X","Y","Z"
2025-12-15 21:58:04,-10.7 rpm,42.8 rpm,-87.5 rpm
2025-12-15 21:58:06,-10.7 rpm,45 rpm,-87.2 rpm
2025-12-15 21:58:08,-9.50 rpm,45 rpm,-87.5 rpm
2025-12-15 21:58:12,-8 rpm,45 rpm,-87.2 rpm
2025-12-15 21:58:14,-7 rpm,45 rpm,-87.5 rpm
2025-12-15 21:58:20,-10 rpm,-32.5 rpm,-134 rpm
2025-12-15 21:58:24,-397 rpm,-26.5 rpm,-201 rpm
2025-12-15 21:58:28,-419 rpm,-37.2 rpm,-198 rpm
2025-12-15 21:58:38,-140 rpm,-483 rpm,-140 rpm
2025-12-15 21:58:42,-103 rpm,-551 rpm,-96.5 rpm
2025-12-15 21:58:44,-84.5 rpm,-492 rpm,-67 rpm
2025-12-15 21:58:48,-21.7 rpm,-323 rpm,-32.2 rpm
2025-12-15 21:58:52,-10 rpm,-174 rpm,14 rpm
2025-12-15 21:58:54,-35.7 rpm,-128 rpm,223 rpm
2025-12-15 21:58:56,-63.7 rpm,-88.7 rpm,38 rpm
2025-12-15 21:58:58,-82.2 rpm,-35 rpm,49.3 rpm
2025-12-15 21:59:02,-101 rpm,-40.7 rpm,68.8 rpm
2025-12-15 21:59:04,-101 rpm,-30 rpm,70.3 rpm
2025-12-15 21:59:06,-98.5 rpm,-22.2 rpm,70.3 rpm
2025-12-15 21:59:08,-97 rpm,-16.7 rpm,69.3 rpm
2025-12-15 21:59:12,-92 rpm,-10 rpm,58.5 rpm
2025-12-15 21:59:14,-89.5 rpm,-10 rpm,53.3 rpm
2025-12-15 21:59:16,-86.7 rpm,-6.75 rpm,48.3 rpm
2025-12-15 21:59:18,-86.7 rpm,6 rpm,46.3 rpm
2025-12-15 21:59:20,-85.5 rpm,5.25 rpm,44 rpm
2025-12-15 21:59:22,-84.2 rpm,5.75 rpm,41.3 rpm
2025-12-15 21:59:24,-84 rpm,12.3 rpm,38.3 rpm
2025-12-15 21:59:26,-84.2 rpm,10.3 rpm,36.3 rpm
2025-12-15 21:59:28,-84.2 rpm,10.5 rpm,35.8 rpm
2025-12-15 21:59:30,-84 rpm,10.3 rpm,35.8 rpm
2025-12-15 21:59:32,-84 rpm,12 rpm,35.8 rpm
2025-12-15 21:59:34,-84 rpm,12 rpm,35.8 rpm
2025-12-15 21:59:38,-84.2 rpm,12.5 rpm,35.8 rpm
2025-12-15 21:59:40,-84 rpm,13 rpm,35.8 rpm
2025-12-15 21:59:42,-84 rpm,75 rpm,35.8 rpm
2025-12-15 21:59:44,-84 rpm,-9.25 rpm,35.8 rpm
2025-12-15 21:59:46,-84 rpm,-8.25 rpm,33.5 rpm
2025-12-15 21:59:48,-84 rpm,-6.50 rpm,33.3 rpm
2025-12-15 21:59:50,-84 rpm,-5.50 rpm,33.5 rpm
2025-12-15 21:59:52,-84 rpm,-5.50 rpm,33.5 rpm
2025-12-15 21:59:54,-85.2 rpm,4.75 rpm,33.5 rpm
2025-12-15 21:59:56,-86.5 rpm,5 rpm,33.3 rpm
