"Time","X","Y","Z"
2025-12-15 22:32:44,-1.88 RPM/s,-1.93 RPM/s,-0.840 RPM/s
2025-12-15 22:32:46,-2.03 RPM/s,-2.02 RPM/s,-0.692 RPM/s
2025-12-15 22:32:48,-100 RPM/s,100 RPM/s,30.7 RPM/s
2025-12-15 22:32:50,-100 RPM/s,100 RPM/s,-9.48 RPM/s
2025-12-15 22:32:52,-100 RPM/s,96.4 RPM/s,-17.4 RPM/s
2025-12-15 22:32:56,13.0 RPM/s,23.2 RPM/s,-8.30 RPM/s
2025-12-15 22:33:00,42.5 RPM/s,-0.427 RPM/s,-5.61 RPM/s
2025-12-15 22:33:02,50.5 RPM/s,-13.8 RPM/s,-0.253 RPM/s
2025-12-15 22:33:04,54.8 RPM/s,-24.9 RPM/s,2.69 RPM/s
2025-12-15 22:33:06,54.9 RPM/s,-30.6 RPM/s,0.640 RPM/s
2025-12-15 22:33:08,49.8 RPM/s,-32.2 RPM/s,0.550 RPM/s
2025-12-15 22:33:10,45.0 RPM/s,-30.2 RPM/s,2.60 RPM/s
2025-12-15 22:33:14,36.5 RPM/s,-20.5 RPM/s,3.94 RPM/s
2025-12-15 22:33:16,34.2 RPM/s,-15.5 RPM/s,0.583 RPM/s
2025-12-15 22:33:18,29.1 RPM/s,-11.8 RPM/s,-0.635 RPM/s
2025-12-15 22:33:20,20.4 RPM/s,-9.97 RPM/s,-2.99 RPM/s
2025-12-15 22:33:22,6.97 RPM/s,-7.46 RPM/s,-2.40 RPM/s
2025-12-15 22:33:24,5.74 RPM/s,-2.93 RPM/s,-2.88 RPM/s
2025-12-15 22:33:26,0.805 RPM/s,-0.262 RPM/s,-3.62 RPM/s
2025-12-15 22:33:28,-6.71 RPM/s,28.4 RPM/s,-5.31 RPM/s
2025-12-15 22:33:30,-7.49 RPM/s,5.94 RPM/s,-6.03 RPM/s
2025-12-15 22:33:32,-7.56 RPM/s,7.77 RPM/s,-4.19 RPM/s
2025-12-15 22:33:36,-8.57 RPM/s,8.35 RPM/s,-2.40 RPM/s
2025-12-15 22:33:38,-1.07 RPM/s,3.41 RPM/s,-2.44 RPM/s
2025-12-15 22:33:40,-4.87 RPM/s,3.51 RPM/s,-2.41 RPM/s
2025-12-15 22:33:42,-0.0829 RPM/s,-3.91 RPM/s,-2.55 RPM/s
2025-12-15 22:33:44,-4.66 RPM/s,-2.29 RPM/s,-1.37 RPM/s
2025-12-15 22:33:46,3.77 RPM/s,-0.271 RPM/s,-0.853 RPM/s
2025-12-15 22:33:48,5.09 RPM/s,-3.83 RPM/s,-0.389 RPM/s
2025-12-15 22:33:50,0.281 RPM/s,-0.669 RPM/s,-0.152 RPM/s
2025-12-15 22:33:52,7.49 RPM/s,-3.34 RPM/s,0.717 RPM/s
2025-12-15 22:33:54,6.45 RPM/s,0.519 RPM/s,0.918 RPM/s
2025-12-15 22:33:56,2.33 RPM/s,-0.998 RPM/s,0.0564 RPM/s
2025-12-15 22:34:00,-2.41 RPM/s,0.993 RPM/s,-1.88 RPM/s
2025-12-15 22:34:02,5.28 RPM/s,-0.996 RPM/s,-2.42 RPM/s
2025-12-15 22:34:04,-2.55 RPM/s,-1.54 RPM/s,-2.39 RPM/s
2025-12-15 22:34:06,2.70 RPM/s,-0.0994 RPM/s,-2.10 RPM/s
2025-12-15 22:34:08,-5.47 RPM/s,-1.37 RPM/s,-1.91 RPM/s
2025-12-15 22:34:10,1.58 RPM/s,-2.39 RPM/s,-1.00 RPM/s
2025-12-15 22:34:12,-7.28 RPM/s,-0.598 RPM/s,-1.07 RPM/s
2025-12-15 22:34:14,-1.71 RPM/s,-2.33 RPM/s,-2.44 RPM/s
2025-12-15 22:34:16,-0.869 RPM/s,-2.14 RPM/s,-1.88 RPM/s
2025-12-15 22:34:18,-4.11 RPM/s,-1.70 RPM/s,-1.70 RPM/s
2025-12-15 22:34:20,4.67 RPM/s,-1.21 RPM/s,-1.82 RPM/s
2025-12-15 22:34:22,-4.25 RPM/s,-2.78 RPM/s,-1.90 RPM/s
2025-12-15 22:34:24,-3.07 RPM/s,-1.39 RPM/s,-2.14 RPM/s
2025-12-15 22:34:26,6.55 RPM/s,-2.01 RPM/s,-2.78 RPM/s
2025-12-15 22:34:28,-4.35 RPM/s,-0.0368 RPM/s,-2.02 RPM/s
2025-12-15 22:34:30,-3.97 RPM/s,0.218 RPM/s,-1.75 RPM/s
2025-12-15 22:34:32,4.75 RPM/s,-0.732 RPM/s,-1.69 RPM/s
2025-12-15 22:34:34,-2.06 RPM/s,-1.01 RPM/s,-2.01 RPM/s
2025-12-15 22:34:36,-6.18 RPM/s,-1.15 RPM/s,-1.81 RPM/s
2025-12-15 22:34:38,-3.97 RPM/s,-0.254 RPM/s,-2.54 RPM/s
2025-12-15 22:34:40,3.56 RPM/s,-0.217 RPM/s,-1.85 RPM/s
2025-12-15 22:34:42,3.19 RPM/s,0.599 RPM/s,-2.39 RPM/s
2025-12-15 22:34:46,-3.29 RPM/s,-2.13 RPM/s,-2.12 RPM/s
2025-12-15 22:34:48,-0.0467 RPM/s,-1.84 RPM/s,-2.38 RPM/s
2025-12-15 22:34:50,5.38 RPM/s,-0.699 RPM/s,-2.24 RPM/s
2025-12-15 22:34:54,-3.91 RPM/s,-0.492 RPM/s,-2.46 RPM/s
2025-12-15 22:34:56,-4.07 RPM/s,-0.992 RPM/s,-2.15 RPM/s
2025-12-15 22:35:00,-3.20 RPM/s,-1.48 RPM/s,-2.21 RPM/s
2025-12-15 22:35:02,-1.31 RPM/s,-1.65 RPM/s,-2.67 RPM/s
2025-12-15 22:35:06,0.537 RPM/s,-1.40 RPM/s,-1.92 RPM/s
2025-12-15 22:35:08,-0.909 RPM/s,-0.487 RPM/s,-2.18 RPM/s
2025-12-15 22:35:10,-2.13 RPM/s,-1.56 RPM/s,-1.93 RPM/s
2025-12-15 22:35:12,-4.17 RPM/s,-1.47 RPM/s,-2.19 RPM/s
2025-12-15 22:35:14,-4.95 RPM/s,-1.40 RPM/s,-2.20 RPM/s
2025-12-15 22:35:18,29.5 RPM/s,24.4 RPM/s,-86.9 RPM/s
2025-12-15 22:35:20,-4.13 RPM/s,13.8 RPM/s,-22.6 RPM/s
2025-12-15 22:35:22,-17.0 RPM/s,5.90 RPM/s,-5.53 RPM/s
2025-12-15 22:35:26,-16.7 RPM/s,0.818 RPM/s,-2.04 RPM/s
2025-12-15 22:35:30,-12.3 RPM/s,-9.08 RPM/s,-1.04 RPM/s
