"Time","X","Y","Z"
2025-12-13 11:28:46,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:28:49,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:28:51,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:28:53,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:01,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:04,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:04,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:05,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:05,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:11,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:13,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:15,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:19,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:21,0 RPM/s,0 RPM/s,0 RPM/s
2025-12-13 11:29:24,100 RPM/s,18.8 RPM/s,-100 RPM/s
2025-12-13 11:29:24,100 RPM/s,18.8 RPM/s,-100 RPM/s
2025-12-13 11:29:26,100 RPM/s,-36.1 RPM/s,-100 RPM/s
2025-12-13 11:29:28,100 RPM/s,-45.6 RPM/s,-100 RPM/s
2025-12-13 11:29:30,46.6 RPM/s,-49.2 RPM/s,-100 RPM/s
2025-12-13 11:29:32,-100 RPM/s,-90.0 RPM/s,-100 RPM/s
2025-12-13 11:29:35,-100 RPM/s,-100 RPM/s,-58.2 RPM/s
2025-12-13 11:29:35,-100 RPM/s,-100 RPM/s,-58.2 RPM/s
2025-12-13 11:29:42,-100 RPM/s,64.9 RPM/s,19.9 RPM/s
2025-12-13 11:29:44,-100 RPM/s,46.5 RPM/s,6.43 RPM/s
2025-12-13 11:29:46,-100 RPM/s,29.1 RPM/s,2.73 RPM/s
2025-12-13 11:29:48,-100 RPM/s,13.6 RPM/s,-0.433 RPM/s
2025-12-13 11:29:50,-100 RPM/s,0.699 RPM/s,8.45 RPM/s
2025-12-13 11:29:50,-100 RPM/s,0.699 RPM/s,8.45 RPM/s
2025-12-13 11:29:52,33.6 RPM/s,-22.9 RPM/s,18.7 RPM/s
2025-12-13 11:29:52,33.6 RPM/s,-22.9 RPM/s,18.7 RPM/s
2025-12-13 11:29:54,100 RPM/s,57.7 RPM/s,-16.4 RPM/s
2025-12-13 11:29:57,100 RPM/s,53.1 RPM/s,2.67 RPM/s
2025-12-13 11:29:59,100 RPM/s,61.9 RPM/s,-6.08 RPM/s
2025-12-13 11:29:59,100 RPM/s,61.9 RPM/s,-6.08 RPM/s
2025-12-13 11:30:01,25.4 RPM/s,22.5 RPM/s,5.18 RPM/s
2025-12-13 11:30:03,-31.6 RPM/s,13.0 RPM/s,5.26 RPM/s
2025-12-13 11:30:06,-26.6 RPM/s,-8.54 RPM/s,-14.3 RPM/s
2025-12-13 11:30:07,-33.9 RPM/s,-16.9 RPM/s,0.464 RPM/s
2025-12-13 11:30:09,-45.1 RPM/s,-18.8 RPM/s,13.5 RPM/s
2025-12-13 11:30:11,-59.3 RPM/s,2.34 RPM/s,-3.10 RPM/s
2025-12-13 11:30:13,-69.3 RPM/s,-2.09 RPM/s,-4.82 RPM/s
2025-12-13 11:30:15,-37.6 RPM/s,-1.78 RPM/s,-3.68 RPM/s
2025-12-13 11:30:17,20.7 RPM/s,-12.6 RPM/s,3.75 RPM/s
2025-12-13 11:30:17,20.7 RPM/s,-12.6 RPM/s,3.75 RPM/s
2025-12-13 11:30:19,22.8 RPM/s,-3.13 RPM/s,3.49 RPM/s
