"Time","q0","q1","q2","q3"
2025-12-13 11:28:46,0.715,0.401,-0.0986,0.564
2025-12-13 11:28:49,0.621,0.376,-0.164,0.668
2025-12-13 11:28:51,0.568,0.360,-0.195,0.714
2025-12-13 11:28:53,0.511,0.341,-0.225,0.756
2025-12-13 11:29:01,0.240,0.244,-0.333,0.878
2025-12-13 11:29:04,0.162,0.214,-0.356,0.895
2025-12-13 11:29:04,0.162,0.214,-0.356,0.895
2025-12-13 11:29:05,0.0798,0.181,-0.377,0.905
2025-12-13 11:29:05,0.0798,0.181,-0.377,0.905
2025-12-13 11:29:11,-0.182,0.0684,-0.419,0.887
2025-12-13 11:29:13,-0.272,0.0273,-0.426,0.862
2025-12-13 11:29:15,-0.361,-0.0150,-0.428,0.829
2025-12-13 11:29:19,-0.530,-0.0994,-0.418,0.732
2025-12-13 11:29:21,-0.530,-0.0994,-0.418,0.732
2025-12-13 11:29:24,-0.668,-0.175,-0.390,0.610
2025-12-13 11:29:24,-0.668,-0.175,-0.390,0.610
2025-12-13 11:29:26,-0.729,-0.211,-0.369,0.537
2025-12-13 11:29:28,-0.780,-0.245,-0.344,0.461
2025-12-13 11:29:30,-0.824,-0.276,-0.317,0.381
2025-12-13 11:29:32,-0.859,-0.304,-0.287,0.296
2025-12-13 11:29:35,-0.875,-0.313,-0.270,0.252
2025-12-13 11:29:35,-0.875,-0.313,-0.270,0.252
2025-12-13 11:29:42,-0.912,-0.294,-0.170,0.232
2025-12-13 11:29:44,-0.924,-0.295,-0.132,0.203
2025-12-13 11:29:46,-0.937,-0.288,-0.104,0.170
2025-12-13 11:29:48,-0.952,-0.259,-0.0838,0.141
2025-12-13 11:29:50,-0.970,-0.207,-0.0661,0.105
2025-12-13 11:29:50,-0.970,-0.207,-0.0661,0.105
2025-12-13 11:29:52,-0.987,-0.134,-0.0471,0.0697
2025-12-13 11:29:52,-0.987,-0.134,-0.0471,0.0697
2025-12-13 11:29:54,-0.997,-0.0640,-0.0204,0.0315
2025-12-13 11:29:57,-1.000,-0.0164,-0.00356,0.0174
2025-12-13 11:29:59,-1.000,0.00852,0.00880,0.00688
