"Time","X","Y","Z"
2025-12-15 09:38:08,69.5 rpm,66.5 rpm,-37.7 rpm
2025-12-15 09:38:10,68.5 rpm,69.8 rpm,-36.5 rpm
2025-12-15 09:38:12,66.8 rpm,65 rpm,-42.7 rpm
2025-12-15 09:38:16,69.5 rpm,59.8 rpm,-35.2 rpm
2025-12-15 09:38:20,65.8 rpm,58.3 rpm,-43.5 rpm
2025-12-15 09:38:22,67.5 rpm,58.3 rpm,-44.7 rpm
2025-12-15 09:38:28,64.5 rpm,64.3 rpm,-48.5 rpm
2025-12-15 09:38:30,64.5 rpm,61 rpm,-48.7 rpm
2025-12-15 09:38:32,64.5 rpm,61.8 rpm,-43.2 rpm
2025-12-15 09:38:34,64.8 rpm,66 rpm,-47.7 rpm
2025-12-15 09:38:36,64.8 rpm,68.5 rpm,-54.2 rpm
2025-12-15 09:38:42,61.5 rpm,62 rpm,-49.7 rpm
2025-12-15 09:38:46,-22.2 rpm,-88.5 rpm,-128 rpm
2025-12-15 09:38:48,-22.7 rpm,-276 rpm,-62 rpm
2025-12-15 09:38:50,-130 rpm,-458 rpm,-39.5 rpm
2025-12-15 09:38:52,-365 rpm,-631 rpm,-29.7 rpm
2025-12-15 09:38:54,-510 rpm,-774 rpm,-30.5 rpm
2025-12-15 09:38:56,-679 rpm,-765 rpm,-25.7 rpm
2025-12-15 09:39:00,-913 rpm,-430 rpm,-14.2 rpm
2025-12-15 09:39:02,-881 rpm,-271 rpm,-17 rpm
2025-12-15 09:39:06,-601 rpm,32.3 rpm,16.5 rpm
2025-12-15 09:39:08,-435 rpm,168 rpm,14.5 rpm
2025-12-15 09:39:12,-117 rpm,289 rpm,11.8 rpm
2025-12-15 09:39:14,-29 rpm,135 rpm,10.8 rpm
2025-12-15 09:39:18,-11.2 rpm,16.3 rpm,122 rpm
2025-12-15 09:39:20,-10.5 rpm,77.8 rpm,170 rpm
2025-12-15 09:39:22,-109 rpm,201 rpm,191 rpm
2025-12-15 09:39:24,-182 rpm,214 rpm,194 rpm
2025-12-15 09:39:26,-112 rpm,159 rpm,153 rpm
2025-12-15 09:39:30,-47 rpm,23.3 rpm,80.8 rpm
2025-12-15 09:39:32,-43.5 rpm,77.3 rpm,85 rpm
2025-12-15 09:39:34,-35.5 rpm,73.3 rpm,94.8 rpm
2025-12-15 09:39:36,-35.5 rpm,54 rpm,89.8 rpm
2025-12-15 09:39:40,-44 rpm,35.8 rpm,88.3 rpm
2025-12-15 09:39:42,-45.2 rpm,37 rpm,90.3 rpm
2025-12-15 09:39:44,-44 rpm,41 rpm,90.3 rpm
2025-12-15 09:39:46,-41 rpm,42 rpm,91.5 rpm
2025-12-15 09:39:50,-38.2 rpm,41 rpm,92.3 rpm
2025-12-15 09:39:52,-34.5 rpm,38.8 rpm,92.3 rpm
2025-12-15 09:39:54,-36.7 rpm,38.5 rpm,92.3 rpm
2025-12-15 09:39:56,-37 rpm,38.8 rpm,92 rpm
2025-12-15 09:39:58,-37 rpm,38.5 rpm,91 rpm
2025-12-15 09:40:02,-34.7 rpm,42.3 rpm,92 rpm
2025-12-15 09:40:04,-31.5 rpm,42 rpm,93 rpm
2025-12-15 09:40:06,-29.7 rpm,40.5 rpm,91.5 rpm
2025-12-15 09:40:10,-36 rpm,48.8 rpm,88.8 rpm
2025-12-15 09:40:12,-33.5 rpm,49.8 rpm,90.3 rpm
2025-12-15 09:40:16,-28 rpm,48.5 rpm,92.5 rpm
2025-12-15 09:40:18,-31.5 rpm,48.3 rpm,90.8 rpm
2025-12-15 09:40:20,-28.5 rpm,48.3 rpm,90 rpm
2025-12-15 09:40:22,-28.5 rpm,46.3 rpm,92 rpm
2025-12-15 09:40:24,-25.5 rpm,46 rpm,91.3 rpm
2025-12-15 09:40:26,-25.5 rpm,46.5 rpm,88.3 rpm
2025-12-15 09:40:30,-29.2 rpm,49 rpm,93 rpm
2025-12-15 09:40:32,-25.2 rpm,49 rpm,94.3 rpm
2025-12-15 09:40:36,-25.5 rpm,48.8 rpm,88.8 rpm
2025-12-15 09:40:38,-28.2 rpm,49.5 rpm,91.5 rpm
2025-12-15 09:40:40,-28.2 rpm,53.3 rpm,89 rpm
2025-12-15 09:40:42,-23 rpm,52 rpm,90.3 rpm
2025-12-15 09:40:44,-21.2 rpm,52.3 rpm,90.8 rpm
2025-12-15 09:40:46,-21.5 rpm,50 rpm,91.8 rpm
2025-12-15 09:40:50,-21.2 rpm,50.3 rpm,90.5 rpm
2025-12-15 09:40:52,-22.2 rpm,50.8 rpm,90.5 rpm
2025-12-15 09:40:56,-22 rpm,52.8 rpm,90.5 rpm
2025-12-15 09:40:58,21.5 rpm,53.8 rpm,92 rpm
2025-12-15 09:41:00,-121 rpm,50.8 rpm,90.5 rpm
2025-12-15 09:41:04,-20.2 rpm,53.5 rpm,89.5 rpm
2025-12-15 09:41:06,-18 rpm,53.5 rpm,92.3 rpm
2025-12-15 09:41:08,-16.7 rpm,53.5 rpm,90.5 rpm
2025-12-15 09:41:10,-97.7 rpm,56.3 rpm,88.3 rpm
2025-12-15 09:41:12,-15.2 rpm,56.3 rpm,89.3 rpm
2025-12-15 09:41:18,203 rpm,-393 rpm,-34 rpm
2025-12-15 09:41:20,116 rpm,-563 rpm,17.5 rpm
2025-12-15 09:41:22,-38.2 rpm,-729 rpm,24.3 rpm
2025-12-15 09:41:24,-129 rpm,-895 rpm,61.8 rpm
2025-12-15 09:41:26,-324 rpm,-907 rpm,152 rpm
2025-12-15 09:41:28,-474 rpm,-743 rpm,199 rpm
2025-12-15 09:41:34,-980 rpm,-260 rpm,83.5 rpm
2025-12-15 09:41:40,-1142 rpm,140 rpm,145 rpm
2025-12-15 09:41:42,-1038 rpm,347 rpm,233 rpm
2025-12-15 09:41:46,-705 rpm,329 rpm,208 rpm
2025-12-15 09:41:48,-538 rpm,163 rpm,196 rpm
2025-12-15 09:41:50,-374 rpm,57.3 rpm,170 rpm
2025-12-15 09:41:54,-69.5 rpm,-199 rpm,69.3 rpm
2025-12-15 09:41:56,62.8 rpm,-392 rpm,25 rpm
2025-12-15 09:42:00,418 rpm,-202 rpm,-139 rpm
2025-12-15 09:42:04,510 rpm,-66.7 rpm,-246 rpm
2025-12-15 09:42:06,466 rpm,67.3 rpm,-247 rpm
2025-12-15 09:42:08,530 rpm,237 rpm,-202 rpm
2025-12-15 09:42:14,702 rpm,658 rpm,-43.5 rpm
2025-12-15 09:42:16,657 rpm,713 rpm,-22.5 rpm
2025-12-15 09:42:20,326 rpm,588 rpm,29.3 rpm
2025-12-15 09:42:22,166 rpm,422 rpm,-1.50 rpm
2025-12-15 09:42:26,19.5 rpm,94.5 rpm,12.3 rpm
2025-12-15 09:42:28,36.8 rpm,-31.5 rpm,11.5 rpm
2025-12-15 09:42:30,8.75 rpm,-169 rpm,19.3 rpm
2025-12-15 09:42:32,7.50 rpm,-251 rpm,156 rpm
2025-12-15 09:42:34,10 rpm,-218 rpm,156 rpm
2025-12-15 09:42:40,-64.7 rpm,32 rpm,161 rpm
2025-12-15 09:42:42,-122 rpm,28 rpm,163 rpm
2025-12-15 09:42:44,-77.5 rpm,31.8 rpm,148 rpm
2025-12-15 09:42:46,-40.5 rpm,-12 rpm,154 rpm
2025-12-15 09:42:52,-42.5 rpm,17 rpm,212 rpm
2025-12-15 09:42:54,-40.7 rpm,79.5 rpm,198 rpm
2025-12-15 09:42:56,-27 rpm,98.8 rpm,137 rpm
2025-12-15 09:43:00,84 rpm,-35 rpm,26.3 rpm
2025-12-15 09:43:02,135 rpm,-129 rpm,12 rpm
2025-12-15 09:43:06,69 rpm,-101 rpm,159 rpm
2025-12-15 09:43:08,-29.5 rpm,32.8 rpm,194 rpm
2025-12-15 09:43:10,-73.5 rpm,135 rpm,213 rpm
2025-12-15 09:43:12,-51 rpm,143 rpm,199 rpm
2025-12-15 09:43:16,-19 rpm,45 rpm,116 rpm
2025-12-15 09:43:20,-14.7 rpm,-14 rpm,106 rpm
2025-12-15 09:43:22,8.25 rpm,-13.5 rpm,124 rpm
2025-12-15 09:43:24,7.75 rpm,-46 rpm,114 rpm
2025-12-15 09:43:26,16.3 rpm,-25.5 rpm,108 rpm
2025-12-15 09:43:28,5.25 rpm,-29.2 rpm,108 rpm
2025-12-15 09:43:32,13 rpm,-27.5 rpm,113 rpm
2025-12-15 09:43:34,11.8 rpm,-21.5 rpm,107 rpm
2025-12-15 09:43:36,14.3 rpm,-20.7 rpm,110 rpm
2025-12-15 09:43:38,15.3 rpm,-20.5 rpm,115 rpm
2025-12-15 09:43:44,-20.5 rpm,-36.5 rpm,77.8 rpm
2025-12-15 09:43:46,-130 rpm,-110 rpm,26 rpm
2025-12-15 09:43:50,-496 rpm,155 rpm,-13.2 rpm
2025-12-15 09:43:52,-637 rpm,309 rpm,-28.5 rpm
2025-12-15 09:43:54,-647 rpm,467 rpm,-52 rpm
2025-12-15 09:43:56,-594 rpm,629 rpm,-53 rpm
2025-12-15 09:44:00,-332 rpm,578 rpm,20.3 rpm
2025-12-15 09:44:04,-57.7 rpm,260 rpm,0 rpm
2025-12-15 09:44:06,-25.2 rpm,147 rpm,11 rpm
2025-12-15 09:44:10,157 rpm,59.8 rpm,11.8 rpm
2025-12-15 09:44:12,179 rpm,124 rpm,-8.50 rpm
2025-12-15 09:44:14,355 rpm,147 rpm,-20.2 rpm
2025-12-15 09:44:16,402 rpm,83 rpm,-35 rpm
2025-12-15 09:44:18,493 rpm,152 rpm,-62.2 rpm
2025-12-15 09:44:22,598 rpm,324 rpm,-38.5 rpm
2025-12-15 09:44:24,435 rpm,335 rpm,349 rpm
2025-12-15 09:44:26,273 rpm,270 rpm,182 rpm
2025-12-15 09:44:30,0 rpm,-47.5 rpm,89.3 rpm
2025-12-15 09:44:32,-15.2 rpm,20 rpm,84.8 rpm
2025-12-15 09:44:34,-10.5 rpm,-13 rpm,118 rpm
2025-12-15 09:44:36,-7.75 rpm,-11 rpm,121 rpm
2025-12-15 09:44:38,-7.75 rpm,-13 rpm,119 rpm
2025-12-15 09:44:40,-7.75 rpm,-34 rpm,119 rpm
2025-12-15 09:44:44,-47.7 rpm,-52 rpm,119 rpm
2025-12-15 09:44:46,-46.7 rpm,-51.7 rpm,117 rpm
2025-12-15 09:44:50,-21.7 rpm,-47.5 rpm,124 rpm
2025-12-15 09:44:52,-16.2 rpm,-38.7 rpm,123 rpm
2025-12-15 09:44:56,9.25 rpm,-35.5 rpm,121 rpm
2025-12-15 09:44:58,8 rpm,-32.5 rpm,122 rpm
2025-12-15 09:45:00,51.3 rpm,-29.5 rpm,126 rpm
2025-12-15 09:45:04,9.25 rpm,-25.7 rpm,128 rpm
2025-12-15 09:45:10,8 rpm,-28.7 rpm,120 rpm
2025-12-15 09:45:12,7.75 rpm,-29 rpm,112 rpm
2025-12-15 09:45:16,9.50 rpm,-28 rpm,124 rpm
2025-12-15 09:45:18,9.75 rpm,-27.5 rpm,129 rpm
2025-12-15 09:45:24,11.3 rpm,-19.7 rpm,122 rpm
2025-12-15 09:45:30,16.3 rpm,-22.5 rpm,104 rpm
2025-12-15 09:45:32,18 rpm,-18.2 rpm,115 rpm
2025-12-15 09:45:36,23.3 rpm,-25.5 rpm,130 rpm
2025-12-15 09:45:38,19.3 rpm,-24.5 rpm,124 rpm
2025-12-15 09:45:42,12.8 rpm,-19.5 rpm,126 rpm
2025-12-15 09:45:44,13.5 rpm,-17.5 rpm,126 rpm
2025-12-15 09:45:46,21.5 rpm,-22.5 rpm,126 rpm
2025-12-15 09:45:50,21.8 rpm,-24.2 rpm,127 rpm
2025-12-15 09:45:54,24.8 rpm,-16.5 rpm,119 rpm
2025-12-15 09:45:56,25.8 rpm,-14.7 rpm,115 rpm
2025-12-15 09:45:58,24.5 rpm,-16.5 rpm,113 rpm
2025-12-15 09:46:00,31.8 rpm,-20.5 rpm,118 rpm
2025-12-15 09:46:02,32.5 rpm,-25.5 rpm,128 rpm
2025-12-15 09:46:04,34.5 rpm,-23.5 rpm,127 rpm
2025-12-15 09:46:08,37.8 rpm,-32.2 rpm,121 rpm
2025-12-15 09:46:10,36 rpm,-27.5 rpm,120 rpm
2025-12-15 09:46:16,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:20,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:22,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:24,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:30,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:36,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:40,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:42,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:44,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:48,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:50,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:54,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:56,0 rpm,0 rpm,0 rpm
2025-12-15 09:46:58,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:00,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:02,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:04,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:06,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:10,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:12,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:16,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:22,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:24,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:26,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:28,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:30,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:40,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:42,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:44,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:46,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:52,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:54,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:56,0 rpm,0 rpm,0 rpm
2025-12-15 09:47:58,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:00,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:04,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:06,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:10,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:16,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:20,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:24,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:26,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:30,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:34,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:36,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:38,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:40,0 rpm,0 rpm,0 rpm
2025-12-15 09:48:42,0 rpm,0 rpm,0 rpm
